446,-0.363097,1.79049,2239.93,-2.69835,13.306
446,-1.12118,1.01128,2232.77,-7.52767,6.78975
446,-1.03424,1.50338,2237.88,-7.43034,10.8008
446,-0.486146,1.5568,2245.03,-4.05673,12.991
446,-0.114507,1.81416,2237.23,-0.813732,12.8921
446,1.33743,-1.18077,2236.23,9.37781,-8.2793
446,1.09245,1.07271,2232.93,7.34678,7.21407
446,-1.04987,0.612376,2231.06,-6.92821,4.04113
446,0.330542,-0.491605,2229.26,2.14481,-3.18991
446,-0.760561,-1.55374,2235.11,-5.24941,-10.724
446,1.08772,0.465888,2250.77,11.3789,4.87375
446,0.759107,1.67122,2239.01,5.54959,12.2177
446,0.0752178,0.773388,2254.85,1.06594,10.9599
446,-0.31899,0.406943,2229.16,-2.06811,2.63833
446,0.875103,1.11147,2232.12,5.83886,7.41596
446,-0.75963,1.07961,2277.6,2.37525,-3.37578
446,0.366431,1.29583,2231.69,2.43196,8.60031
446,0.262977,0.933112,2230.12,1.71878,6.09871
446,0.244098,-0.348815,2258.18,5.60768,-8.01335
446,0.804504,-0.920058,2286.28,-4.11635,4.7076
446,-0.688276,1.65252,2241.46,-5.27197,12.6578
446,0.859307,0.0536296,2270.43,-5.23793,-0.3269
446,-1.53789,-0.818701,2235.35,-10.6506,-5.66987
446,-0.764937,-1.5149,2243.75,-6.17437,-12.2279
446,-1.10531,0.798669,2248.74,-10.4833,7.57497
446,-1.36034,-1.21061,2240.24,-10.1707,-9.05116
446,0.878106,0.225367,2253.68,11.1132,2.85223
446,1.18185,-0.869417,2232.45,7.91107,-5.81968
446,-1.66259,0.358614,2234.69,-11.4157,2.46232
446,0.147114,1.68748,2234.61,1.0092,11.5761
446,1.3117,0.857499,2233.22,8.84943,5.78513
446,-0.719143,0.77969,2252.08,-8.12256,8.80642
446,-0.156946,-0.708281,2229.49,-1.01986,-4.60251
446,0.624381,-1.4239,2246.24,5.40053,-12.3159
446,0.0776061,1.02741,2230.31,0.508084,6.7264
446,-0.0886023,1.37828,2231.89,-0.589444,9.16926
446,-1.29592,-1.24454,2241.24,-9.88321,-9.4913
446,1.13654,-0.376674,2230.99,7.49475,-2.48392
446,0.29776,1.31032,2231.67,1.97584,8.69488
446,-0.320708,1.57654,2245.42,-2.70525,13.2985
446,-0.58033,1.2682,2231.99,-3.86594,8.44829
446,-0.544246,0.107854,2256.98,-10.042,1.99004
446,0.600135,-1.35693,2232.58,4.02238,-9.09473
446,1.49331,-0.0677189,2232.66,10.0165,-0.454228
446,-0.142446,0.0636062,2260.61,-8.04173,3.59085
446,-1.38675,0.840383,2245.21,-11.6266,7.04582
446,0.0225649,0.0739268,2261.34,2.48947,8.15597
446,-0.53932,-1.7281,2240.74,-4.07188,-13.0472
446,-1.638,0.206127,2234.1,-11.1761,1.40641
446,-1.32319,-1.19848,2236.26,-9.28153,-8.40675
446,1.80462,0.291557,2238.23,13.0413,2.10697
446,-0.553805,1.53491,2233.89,-3.76881,10.4455
446,0.685352,0.0622095,2229.41,4.45029,0.403953
446,-0.912316,-1.38163,2244.53,-7.5146,-11.3803
446,0.0134545,-1.09797,2230.56,0.0883137,-7.20693
446,0.451257,1.7745,2239.53,3.32965,13.0934
446,1.31254,0.0292465,2231.5,8.69366,0.193715
446,1.59072,-0.310881,2233.78,10.8144,-2.1135
446,1.43731,0.591284,2233.1,9.68148,3.98278
446,-0.131052,1.08163,2251.75,-1.45208,11.9846
446,0.593204,0.147205,2256.48,10.1338,2.51474
446,0.0444197,0.387041,2265.59,-0.780735,-6.80276
446,-0.705269,0.624627,2253.34,-8.6807,7.68813
446,-0.0948626,-0.107134,2260.73,-5.80827,-6.55964
446,-1.19502,-1.36571,2240.53,-8.98566,-10.2691
446,1.52852,0.458181,2233.51,10.3533,3.10345
446,1.03389,1.25397,2233.83,7.03185,8.52872
446,-1.14203,-1.24343,2234.54,-7.82867,-8.52378
446,-0.411413,1.68003,2243.17,-3.27038,13.3548
446,0.103655,-0.768139,2269.52,-0.739519,5.48024
446,0.228401,0.413259,2257.75,4.81076,8.70436
446,-0.775539,0.202659,2229.68,-5.04838,1.31921
446,-0.422318,1.78208,2238.64,-3.07136,12.9604
446,1.64021,-0.20341,2234.12,11.1939,-1.3882
446,-1.04173,0.327335,2251.73,-11.5244,3.62124
446,-0.229064,1.05071,2230.48,-1.50242,6.89158
446,-0.978303,-0.0217927,2230.15,-6.39549,-0.142466
446,1.30286,-0.0967665,2231.47,8.62673,-0.640728
446,-1.00164,0.376759,2230.46,-6.56831,2.47062
446,0.0522869,0.280884,2259.38,1.69642,9.11311
446,-1.54392,0.537501,2244.96,-12.8576,4.47624
446,-1.36557,-0.362224,2248.11,-12.6366,-3.35193
446,0.811876,-1.55934,2242.49,6.35341,-12.2027
446,0.195796,1.30662,2249.25,1.89791,12.6654
446,1.09468,0.517913,2231.04,7.22274,3.41723
446,-0.0149802,0.0489149,2262.43,2.35858,-7.70148
446,0.518067,-0.172978,2257.06,9.68112,-3.23245
446,0.014187,-1.73691,2235.24,0.0981048,-12.0109
446,-0.471426,-0.160291,2266.71,6.13605,2.08634
446,-0.227588,1.7017,2243.42,-1.82061,13.6128
446,-0.0934345,1.37109,2248.6,-0.881455,12.9347
446,0.843675,0.786114,2230.8,5.55443,5.17547
446,-0.0346372,-0.173199,2263.6,1.492,7.46056
446,0.769788,0.0550963,2229.59,5.00626,0.358315
446,-0.390403,0.909545,2252.87,-4.63647,10.8019
446,-0.58641,-0.738569,2253.34,-7.21247,-9.08392
446,-0.498318,-0.642465,2254.51,-6.82571,-8.80016
446,-0.113498,1.14679,2251.08,-1.20912,12.2171
446,-0.984391,0.593337,2230.78,-6.4796,3.90555
446,0.642881,-0.44175,2254.82,9.08403,-6.24202
446,-0.230407,0.817861,2229.81,-1.50179,5.33082
446,0.244415,-1.75201,2242.19,1.9002,-13.621
446,-1.15358,1.37509,2236.5,-8.1167,9.67525
446,-0.32027,0.348543,2266.45,4.44125,-4.83333
446,-1.25206,-0.943815,2246.05,-10.7643,-8.11428
446,1.11078,1.03285,2246.7,9.77017,9.08468
446,0.46575,0.08983,2292.43,-11.1911,-2.15845
446,1.60994,0.831853,2240.65,12.1333,6.26923
446,1.51883,0.982023,2240.83,11.4856,7.42621
446,-1.43108,1.13131,2237.78,-10.2641,8.11404
446,1.16878,0.155264,2274.71,-4.31112,-0.572702
446,-1.54418,0.702763,2234.64,-10.5968,4.82265
446,1.61103,-0.850939,2237.51,11.5009,-6.07474
446,-1.21441,-1.36512,2239.92,-9.02321,-10.143
446,1.22208,1.33897,2237.05,8.66224,9.49071
446,-1.76266,-0.483557,2239.86,-13.0821,-3.58886
446,1.77388,-0.06158,2242,13.7359,-0.476839
446,1.42481,1.00797,2235.41,9.87684,6.9873
446,1.53278,-0.569698,2244.95,12.762,-4.74334
446,1.39545,-0.145498,2232.04,9.30266,-0.969956
446,1.60709,0.213841,2233.79,10.9262,1.45385
446,1.31717,1.26206,2237.78,9.44624,9.05101
446,-0.611793,0.225232,2229.35,-3.97139,1.46207
446,-1.60874,-0.843388,2237.17,-11.4235,-5.98884
446,-0.162163,0.974853,2288.85,1.31023,-7.87652
446,-1.11325,1.44575,2237.87,-7.99625,10.3846
446,-1.42056,-1.10862,2241.08,-10.7972,-8.42622
446,0.640772,-1.62689,2235.5,4.44857,-11.2947
446,-0.66904,-1.24943,2248.05,-6.17729,-11.5361
446,-0.774175,1.65255,2237.9,-5.56355,11.8759
446,1.20873,-1.03103,2233.44,8.17863,-6.97627
446,1.21137,1.07403,2233.77,8.23382,7.30036
446,1.75285,0.536058,2238.78,12.7729,3.90623
446,1.35758,-0.969203,2234.29,9.28196,-6.6266
446,-1.02626,-1.39467,2243.12,-8.14969,-11.0753
446,-1.35192,1.20344,2240.76,-10.2104,9.089
446,-1.68098,-0.175449,2234.56,-11.5259,-1.20299
446,1.5286,-1.00199,2239.87,11.3464,-7.43754
446,-1.39963,0.779744,2233.59,-9.49104,5.28753
446,-0.0034948,0.0552237,2262.47,0.507754,-8.02336
15.5,-2.91628,-1.75903,1614.94,-192.851,-116.323
446,0.577543,-0.595113,2229.75,3.76258,-3.87705
446,1.62161,-0.734035,2236.13,11.3542,-5.1396
446,1.15361,-0.114515,2230.82,7.59705,-0.754133
446,1.71611,-0.367336,2235.64,11.94,-2.55579
446,-0.227701,-0.662064,2229.43,-1.47873,-4.29955
446,-0.1062,0.515316,2257.25,-2.04586,9.92716
446,1.79283,0.107371,2236.53,12.6189,0.755738
446,0.0162029,-0.431726,2258.12,0.367655,-9.79618
446,-0.907364,-1.49481,2242.72,-7.13883,-11.7607
446,1.47036,-0.146156,2232.53,9.85057,-0.979157
446,1.22929,0.766422,2247.64,11.1739,6.96656
446,1.03531,-1.39464,2235.24,7.1592,-9.64403
446,-0.913234,-0.703489,2230.79,-6.01226,-4.63141
446,-1.19586,-0.639234,2231.74,-7.94115,-4.24485
446,-0.522838,0.500539,2229.48,-3.39738,3.25248
446,0.509898,-0.801638,2253.27,6.23791,-9.80696
446,0.410584,-1.24963,2284.4,-1.69044,5.14493
446,-0.0815064,0.514665,2257.3,-1.58263,9.99336
446,-1.54383,0.140223,2233.07,-10.3963,0.944275
446,0.380284,1.76126,2236.67,2.6815,12.4192
446,-0.485293,-1.36578,2232.34,-3.24524,-9.13321
446,-0.290793,0.578335,2256.13,-4.74756,9.44206
446,0.49423,1.35495,2232.3,3.30383,9.05758
446,0.361434,1.20483,2231.24,2.38854,7.96212
446,0.974644,-0.00120839,2253.02,11.7049,-0.0145121
446,-0.341197,-0.784197,2270.37,2.10105,4.82899
446,1.63456,-0.686072,2242.08,12.678,-5.3213
446,0.820627,1.4528,2244.25,6.71308,11.8845
446,0.516978,-0.208828,2229.22,3.35387,-1.35476
446,-1.00105,-1.53131,2239.66,-7.40321,-11.3247
446,0.73672,-0.99786,2250.2,7.46389,-10.1096
446,0.640083,-0.949013,2230.76,4.21216,-6.24512
446,0.372855,1.49535,2233,2.5093,10.0637
446,-1.59996,-0.787794,2241.68,-12.3106,-6.06154
446,1.53499,0.982343,2237.56,10.9684,7.01942
446,-0.366889,-1.79772,2239.13,-2.68786,-13.1703
446,0.0284179,-1.83378,2239.24,0.208574,-13.459
446,-0.255125,-0.437952,2257.43,-5.06773,-8.69935
446,-0.593473,-1.17341,2277.48,1.86571,3.68885
446,-0.231924,1.26135,2249.75,-2.29624,12.4884
446,-0.72559,1.23606,2247.85,-6.64652,11.3225
446,-1.34197,0.452142,2232.13,-8.95512,3.01719
446,-1.26533,-0.552859,2231.89,-8.41763,-3.6779
446,1.71278,0.499311,2241.65,13.1726,3.8401
446,0.371943,0.718305,2290.37,-4.23617,-8.18098
446,1.16743,-1.37548,2236.75,8.24043,-9.70897
446,0.774627,0.904464,2230.96,5.10653,5.96245
446,1.29259,0.462214,2248.62,12.2036,4.36385
446,-1.31652,-0.0754668,2249.28,-12.7787,-0.732512
446,1.50732,-0.925251,2242.2,11.721,-7.19484
446,-0.450613,0.999649,2230.55,-2.95763,6.56127
446,0.112364,1.80175,2236.79,0.79356,12.7247
446,0.782313,1.64796,2240.08,5.82982,12.2807
446,0.852267,1.56131,2241.83,6.57846,12.0514
446,1.5363,0.321572,2233.24,10.368,2.17019
446,0.894303,1.51326,2235.7,6.22682,10.5365
446,-0.742927,-0.385678,2254.3,-9.96073,-5.17095
446,-1.42233,0.585523,2246.45,-12.3926,5.10163
446,1.15063,-1.14446,2233.8,7.82407,-7.78213
446,1.08394,-0.864791,2280.27,-3.33898,2.66392
446,1.28978,0.0383082,2285.01,-5.65885,-0.168076
446,1.27499,0.0954748,2249.79,12.6502,0.947277
446,-1.30814,-0.999907,2234.05,-8.92036,-6.81847
446,-1.37284,0.898284,2233.98,-9.35392,6.12049
446,-1.52716,0.00871804,2232.9,-10.2673,0.0586125
446,0.684954,-0.302025,2229.54,4.45307,-1.96355
446,-0.426108,0.0995715,2258.07,-9.5652,2.23516
446,-0.0404506,0.462477,2229.08,-0.261917,2.99453
446,-1.12089,-0.778844,2231.79,-7.44711,-5.17457
446,-0.441968,-0.354345,2229.23,-2.86741,-2.29892
446,-0.48171,0.651317,2254.54,-6.61617,8.94568
446,1.17936,-0.663981,2248.86,11.2437,-6.33023
446,-1.1366,-0.82833,2232.07,-7.57905,-5.52344
446,0.100403,1.75055,2242.61,0.787816,13.7358
446,-1.73236,-0.60235,2239.22,-12.7122,-4.42008
446,1.82633,-0.146146,2239.44,13.4519,-1.07644
446,-0.137928,0.133565,2263.75,5.42625,-5.25459
446,1.82455,0.165224,2238.69,13.2794,1.20253
446,0.765454,1.56744,2242.83,6.03653,12.3611
446,0.960764,-1.00116,2280.9,-3.0305,3.1579
446,0.192196,0.69112,2255.45,2.89623,10.4146
446,0.44325,-1.59476,2234.15,3.02595,-10.8871
446,0.775601,1.54112,2243.27,6.18001,12.2797
446,1.50255,-0.929126,2235.86,10.4831,-6.48237
446,-0.0666056,1.41809,2232.15,-0.444602,9.46599
446,0.225444,0.687985,2268.98,-1.7761,-5.42011
446,0.621495,0.895008,2230.53,4.0784,5.87325
446,-0.560009,-1.12247,2231.23,-3.70043,-7.41707
446,-0.820311,1.59575,2236.48,-5.77063,11.2256
446,0.341946,-1.79692,2239.69,2.53035,-13.2969
446,1.64745,-0.660109,2242.01,12.7588,-5.11225
446,-0.0806612,-0.0153707,2261.3,-8.39379,-1.59951
446,-0.0572289,1.581,2245.83,-0.488789,13.5032
446,-0.842847,0.886909,2231.1,-5.56347,5.85432
446,-0.532248,1.00336,2287.33,3.23843,-6.10488
446,0.923092,1.52716,2241.64,7.09741,11.742
446,1.52522,0.757904,2234.72,10.4756,5.20548
446,1.72874,0.525903,2240.92,13.0959,3.98393
446,-0.537317,0.610594,2254.51,-7.35803,8.36148
446,1.19252,1.38492,2238.16,8.6068,9.99546
446,-0.698263,-1.61088,2235.66,-4.85922,-11.2101
446,1.59911,0.890842,2238.55,11.6144,6.47019
446,0.661913,1.42596,2233.27,4.46855,9.6266
446,-0.855743,0.639506,2251.99,-9.616,7.18614
446,0.962644,-1.31358,2245.08,8.04278,-10.9748
446,-1.06646,0.796764,2231.6,-7.07081,5.28268
446,-0.30121,0.945051,2230.19,-1.96971,6.18
446,0.79313,1.31099,2246.52,6.92846,11.4522
446,0.162958,0.288218,2258.99,4.64492,8.21533
446,1.46275,0.719258,2233.87,9.95294,4.89404
446,-1.32133,0.148838,2284.09,5.24621,-0.590948
446,-0.55226,-1.41679,2232.85,-3.71105,-9.52048
446,0.372473,1.2074,2231.27,2.46189,7.9804
446,-0.0505299,-1.13147,2230.71,-0.332316,-7.44124
446,0.541241,-0.439487,2255.65,8.33868,-6.77099
446,-0.122134,-0.840152,2229.81,-0.796038,-5.47591
446,-0.792917,-0.499107,2271.33,4.24509,2.6721
446,-0.42853,0.884468,2252.94,-5.11541,10.558
446,0.641102,1.71083,2238.09,4.62185,12.3338
446,0.165444,1.6727,2244.03,1.34546,13.6031
446,-0.542361,-0.740564,2253.58,-6.80239,-9.28829
446,0.228031,-1.81774,2239.45,1.68009,-13.3927
446,-0.599284,-1.48938,2233.62,-4.06607,-10.1053
446,0.843385,-1.52792,2242.8,6.64791,-12.0437
446,1.43555,-0.545262,2232.96,9.65738,-3.66815
446,-0.578094,-1.71217,2236.85,-4.08646,-12.1031
446,1.80142,0.036147,2236.67,12.702,0.254876
446,-1.69631,-0.419492,2235.47,-11.771,-2.91092
446,0.227123,-1.64379,2234.19,1.55132,-11.2276
446,0.691208,1.13958,2249.11,6.65939,10.9792
446,-1.49239,0.163277,2246.9,-13.2196,1.44631
446,1.15775,-0.675949,2231.66,7.68091,-4.4845
446,-0.428567,1.73589,2236.33,-3.00889,12.1873
446,-0.677794,0.76747,2252.5,-7.85376,8.89287
446,0.938395,1.54861,2240.72,7.08175,11.6869
446,-1.55698,0.118676,2233.17,-10.4968,0.800085
446,-0.738775,0.521964,2253.7,-9.36482,6.6165
446,1.36279,1.14235,2241.85,10.5234,8.8212
446,0.933644,0.773373,2231.05,6.16055,5.10302
446,-1.15539,0.555134,2231.35,-7.63992,3.67077
446,0.352677,-1.71885,2242.57,2.76533,-13.4775
446,0.408069,0.165793,2229.05,2.64058,1.07283
446,-0.239247,-0.954211,2230.16,-1.56423,-6.23879
446,-1.79246,-0.192953,2236.7,-12.6446,-1.36115
446,0.706763,0.0737198,2255.52,10.7288,1.11908
446,1.02406,0.0870017,2230.3,6.70369,0.569528
446,1.1957,-1.3861,2238.56,8.68511,-10.0681
446,1.10864,-1.26455,2244.01,9.01231,-10.2797
16.2,2.07855,2.17858,1608.15,73.8797,77.4351
15.6,-1.80718,2.86991,1615.43,-114.932,182.519
446,1.42888,0.651046,2233.25,9.64386,4.39407
446,-1.51709,0.828533,2235.09,-10.4675,5.71663
446,-0.0992045,-1.58796,2245.7,-0.843758,-13.506
446,-0.708074,-0.516606,2229.89,-4.61975,-3.37054
446,0.829775,-0.756801,2230.67,5.45439,-4.9747
446,1.33291,0.881919,2233.54,9.0325,5.97633
446,0.225219,-0.192194,2259.29,7.08048,-6.04221
446,-0.71056,0.0064099,2255.52,-10.7866,0.0973047
446,-1.24532,1.20664,2235.19,-8.60452,8.33725
446,-0.218269,0.691945,2255.37,-3.26026,10.3355
446,-0.18237,-0.395662,2258.09,-4.10898,-8.91466
446,-1.78173,0.429472,2238.76,-12.9795,3.1286
446,-0.824898,-0.0148584,2229.74,-5.37338,-0.0967871
446,-1.15609,1.3697,2236.44,-8.12804,9.62985
446,0.792324,-0.176104,2254.52,10.8668,-2.41529
446,-0.55277,-0.846,2272.32,2.62439,4.01656
446,-0.94807,0.637354,2287.26,5.69467,-3.82832
446,0.87995,-1.29542,2233.21,5.93577,-8.73839
446,1.01844,-1.41918,2242.77,8.021,-11.1771
446,-0.0962,-1.26499,2285.56,0.445565,5.85897
446,-1.72351,0.629188,2239.13,-12.6273,4.60975
446,-0.768505,-0.0928959,2229.6,-4.99817,-0.604172
446,1.30951,-1.10333,2234.83,9.00428,-7.58654
446,-1.73938,-0.334814,2242.12,-13.5029,-2.59918
446,1.13808,-0.232239,2230.83,7.49552,-1.52955
446,0.831348,0.909643,2275.65,-2.86191,-3.13144
446,-1.11375,-1.31013,2243.37,-8.89861,-10.4676
446,-0.151502,1.36464,2248.62,-1.43016,12.882
446,0.019712,-0.0156686,2262.2,-6.37949,5.07089
15.7092,-1.68625,-2.71966,1612.35,-93.5328,-150.854
446,-0.208171,1.82093,2239.37,-1.53155,13.3969
446,-0.354214,-0.676495,2229.58,-2.30342,-4.39917
446,-0.248515,-0.736205,2229.61,-1.61647,-4.78867
446,1.8175,0.240705,2239.31,13.3573,1.76901
446,-0.713855,1.18453,2281.58,2.33859,-3.88052
446,1.69177,-0.648613,2237.01,11.9858,-4.59529
446,-0.874638,-0.2823,2229.99,-5.71087,-1.84325
446,-1.31566,0.642179,2247.42,-11.8668,5.79224
446,0.0357943,1.59709,2233.53,0.242526,10.8212
446,0.0198384,-0.0382246,2262.36,-3.72387,7.17514
446,1.75877,0.484665,2240.07,13.105,3.61134
446,0.314511,0.385373,2257.52,6.3447,7.77421
446,1.52501,-0.765709,2243.59,12.2569,-6.15421
446,0.893586,-1.57004,2236.83,6.31474,-11.0951
446,-0.819775,1.16194,2232.17,-5.47314,7.75756
446,-0.524969,-0.655941,2270.19,3.32005,4.14835
446,0.9651,-1.53508,2237.06,6.8421,-10.883
446,1.39433,0.921334,2234.33,9.53662,6.30151
446,1.14855,-1.14342,2233.78,7.80824,-7.77337
446,0.130427,-1.81877,2237.68,0.933912,-13.0232
446,1.62481,0.0450503,2233.83,11.0511,0.306409
446,1.08387,-1.3958,2242.24,8.43568,-10.8634
446,-0.294241,-1.64895,2244.13,-2.39948,-13.4468
446,-0.310536,-0.105469,2264.99,6.68765,2.27136
446,0.83632,-1.35985,2233.52,5.66548,-9.21205
446,-0.269501,-1.10825,2251.2,-2.89171,-11.8914
446,1.60379,0.716377,2235.67,11.1632,4.98636
446,-0.928802,-0.889049,2249.71,-9.17989,-8.78699
446,1.09145,-0.37962,2230.81,7.18653,-2.49956
446,-0.292025,-0.737171,2254.7,-4.07565,-10.2884
446,-0.998472,0.947946,2248.57,-9.40745,8.9314
446,-1.50027,-0.469589,2245.99,-12.8735,-4.02943
446,0.457451,-1.64678,2234.79,3.14423,-11.3189
446,-0.406501,-1.74117,2241.52,-3.11807,-13.3557
15.3,3.2247,-1.73702,1620.55,247.368,-133.247
446,0.14418,0.167177,2228.86,0.930533,1.07896
446,-1.00127,0.819753,2231.41,-6.62537,5.42428
446,1.44385,0.482546,2246.64,12.668,4.23373
446,-0.175619,0.0617851,2260.32,-8.40803,2.95806
446,-0.540181,-1.45313,2233.07,-3.63764,-9.78555
446,0.237552,1.73413,2235.54,1.65034,12.0475
446,-0.819324,-0.792591,2287.28,4.94478,4.78345
446,0.235962,-0.0837967,2259.71,8.61547,-3.05959
446,0.860819,-0.578718,2230.34,5.63741,-3.78996
446,-0.261037,1.71947,2242.95,-2.06447,13.5988
446,0.262917,0.188241,2228.91,1.6985,1.21608
446,0.537681,-0.364611,2229.34,3.49026,-2.36681
446,0.985061,-0.0904536,2272.03,-4.84114,0.444539
446,-0.282516,-1.81069,2239.39,-2.07921,-13.326
446,1.27647,-0.406277,2278.35,-3.96394,1.26165
446,-1.39808,-0.929404,2244.06,-11.3806,-7.5655
446,-1.51959,0.76816,2243.65,-12.2342,6.18444
446,-1.43391,-0.141545,2232.29,-9.58469,-0.94613
446,1.31793,0.571918,2232.26,8.80744,3.822
446,-0.767497,1.03772,2249.65,-7.56463,10.228
446,0.708203,1.60813,2235.69,4.93028,11.1953
446,1.09116,0.777901,2249.02,10.4739,7.46697
446,0.592876,-0.705927,2230,3.87121,-4.60938
446,-0.162043,-1.29878,2277.33,0.51265,4.1089
446,1.09475,-0.280801,2230.7,7.1989,-1.8465
446,1.34634,0.385818,2232.03,8.97351,2.57152
446,1.2443,-0.655785,2232.07,8.29728,-4.37292
446,0.570045,-1.72429,2237.16,4.04719,-12.2421
446,-0.153375,1.70983,2243.42,-1.22702,13.6788
446,0.818417,-0.193055,2229.78,5.33338,-1.25808
446,-1.49361,-0.672621,2233.95,-10.173,-4.58123
446,0.934387,-0.76916,2250.5,9.62576,-7.92365
446,-0.237491,1.69341,2243.53,-1.90573,13.5886
446,1.73432,0.251032,2235.59,12.0575,1.74525
15.3,-3.42719,1.20597,1619.49,-260.615,91.7057
446,-1.65448,-0.134473,2244.44,-13.5963,-1.10508
446,-1.66202,0.00775858,2234.22,-11.3557,0.0530103
446,0.073376,-0.825579,2254.37,0.990929,-11.1493
446,-0.0994341,1.74235,2235.41,-0.689249,12.0775
446,1.44575,0.932023,2243.36,11.5482,7.44472
446,-0.0501852,1.41676,2232.14,-0.334938,9.45551
446,-0.904609,-1.58803,2238.16,-6.52909,-11.4617
446,1.51813,0.715772,2234.41,10.393,4.90014
446,1.63042,-0.490089,2243.66,13.1278,-3.9461
446,-0.672029,1.38801,2246.4,-5.84503,12.0723
446,-1.55251,0.7332,2243.42,-12.4189,5.86505
446,1.00507,-0.211294,2252.46,11.6203,-2.44291
446,1.47455,0.941643,2242.7,11.5954,7.40479
446,-0.0365643,1.75479,2235.65,-0.254415,12.2099
446,-1.61825,0.694255,2235.76,-11.2762,4.83766
446,-0.493025,1.23874,2249.1,-4.74897,11.9319
446,0.774067,-0.932443,2231.05,5.1075,-6.15252
446,-0.00786404,-0.180547,2263.64,0.330442,7.58649
16.2,2.95208,-0.887185,1610.64,110.014,-33.0624
446,1.73223,-0.559538,2240.28,12.9594,-4.18609
446,1.09518,-1.32648,2234.94,7.54087,-9.13348
446,-1.34229,-0.498924,2232.23,-8.96778,-3.33328
446,1.36606,0.205588,2231.9,9.0883,1.36776
446,1.55575,0.768143,2235.21,10.7525,5.30898
446,0.27859,-1.38903,2248.06,2.57299,-12.8288
446,-1.10606,-1.07146,2246.42,-9.62935,-9.32817
446,-1.58761,0.0621917,2245.73,-13.517,0.529504
446,-0.944294,-0.00479901,2253.32,-11.6031,-0.0589683
446,-1.57526,0.0553939,2233.31,-10.6406,0.374176
446,0.3511,1.78456,2237.27,2.49656,12.6894
446,0.183065,-1.6956,2243.61,1.47201,-13.6342
446,1.64453,0.0844299,2234.05,11.2144,0.575749
446,0.804043,0.49185,2271.4,-4.26498,-2.60898
446,1.80933,0.085826,2237,12.8157,0.607919
446,0.264464,-0.494009,2229.22,1.71574,-3.20494
446,0.614927,-1.71596,2240.15,4.58925,-12.8063
446,1.04269,-0.59812,2231.01,6.87731,-3.94504
